Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Total_Sales,Average_Sales
8053,CA-2014-109904,2014-07-14,2014-07-17,Second Class,BF-10975,Barbara Fisher,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.940000534057617,3,0.0,13.455000400543213,2297200.8558493257,229.85800038516368
8054,CA-2017-152205,2017-09-28,2017-10-05,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.6549999713897705,1,0.699999988079071,4.513499975204468,2297200.8558493257,229.85800038516368
8055,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.3499755859375,5,0.0,624.6449890136719,2297200.8558493257,229.85800038516368
8056,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.6659851074219,2,0.1500000059604644,278.70918464660645,2297200.8558493257,229.85800038516368
8057,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.8200073242188,9,0.0,699.6672077178955,2297200.8558493257,229.85800038516368
8058,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36000061035156,5,0.2000000029802322,27.4010009765625,2297200.8558493257,229.85800038516368
8059,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.17599868774414,3,0.2000000029802322,28.064398765563965,2297200.8558493257,229.85800038516368
8060,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.159999847412109,2,0.0,2.412799835205078,2297200.8558493257,229.85800038516368
8061,CA-2015-156013,2015-09-20,2015-09-26,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,61.400001525878906,5,0.0,32.542001724243164,2297200.8558493257,229.85800038516368
8062,CA-2015-156013,2015-09-20,2015-09-26,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.447999954223636,2,0.2000000029802322,15.585599899291996,2297200.8558493257,229.85800038516368
8063,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,263.9599914550781,4,0.0,192.69078826904297,2297200.8558493257,229.85800038516368
8064,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition�Headset,359.9700012207031,3,0.0,259.1783981323242,2297200.8558493257,229.85800038516368
8065,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,12.960000038146973,2,0.0,6.739200115203857,2297200.8558493257,229.85800038516368
8066,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.81999969482422,3,0.0,110.97899961471558,2297200.8558493257,229.85800038516368
8067,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78399658203125,2,0.2000000029802322,186.82919311523438,2297200.8558493257,229.85800038516368
8068,US-2015-160563,2015-10-20,2015-10-24,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97000122070312,3,0.0,153.58080291748047,2297200.8558493257,229.85800038516368
8069,US-2015-160563,2015-10-20,2015-10-24,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.020000457763672,6,0.0,9.932400226593018,2297200.8558493257,229.85800038516368
8070,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.55999755859375,5,0.2000000029802322,562.5179977416992,2297200.8558493257,229.85800038516368
8071,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.4199981689453,5,0.6000000238418579,328.80149841308594,2297200.8558493257,229.85800038516368
8072,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.7439880371094,4,0.3000000119209289,337.37918853759766,2297200.8558493257,229.85800038516368
8073,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.736000061035156,4,0.2000000029802322,10.507200002670288,2297200.8558493257,229.85800038516368
8074,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,6.46999979019165,5,0.800000011920929,16.174999713897705,2297200.8558493257,229.85800038516368
8075,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748000144958496,14,0.800000011920929,36.43220043182373,2297200.8558493257,229.85800038516368
8076,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.223999977111816,2,0.800000011920929,54.04520130157471,2297200.8558493257,229.85800038516368
8077,CA-2015-106187,2015-06-23,2015-06-29,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.420000076293945,3,0.0,18.097200393676758,2297200.8558493257,229.85800038516368
8078,CA-2015-106187,2015-06-23,2015-06-29,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.97999572753906,1,0.0,91.28899383544922,2297200.8558493257,229.85800038516368
8079,CA-2015-106187,2015-06-23,2015-06-29,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,75.0,3,0.0,57.0,2297200.8558493257,229.85800038516368
8080,US-2016-164945,2016-11-22,2016-11-27,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.27200317382812,8,0.2000000029802322,87.27680206298828,2297200.8558493257,229.85800038516368
8081,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.54400634765625,6,0.2000000029802322,98.91720581054688,2297200.8558493257,229.85800038516368
8082,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.9040069580078,3,0.2000000029802322,84.08880615234375,2297200.8558493257,229.85800038516368
8083,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.8800048828125,5,0.2000000029802322,183.49200439453125,2297200.8558493257,229.85800038516368
8084,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.300999641418455,7,0.699999988079071,24.788399696350098,2297200.8558493257,229.85800038516368
8085,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.6400146484375,10,0.2000000029802322,880.3340148925781,2297200.8558493257,229.85800038516368
8086,CA-2016-105753,2016-10-20,2016-10-26,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.09999847412109,5,0.0,42.76999855041504,2297200.8558493257,229.85800038516368
8087,CA-2017-120894,2017-04-28,2017-05-02,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.07999992370605,3,0.2000000029802322,22.815000057220455,2297200.8558493257,229.85800038516368
8088,CA-2016-106621,2016-09-29,2016-10-01,Second Class,DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,10.496000289916992,4,0.2000000029802322,9.315200328826904,2297200.8558493257,229.85800038516368
8089,CA-2015-107020,2015-07-10,2015-07-14,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.91999816894531,2,0.2000000029802322,26.945998191833496,2297200.8558493257,229.85800038516368
8090,US-2015-117492,2015-08-07,2015-08-09,First Class,NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58000183105469,9,0.0,57.409202575683594,2297200.8558493257,229.85800038516368
8091,CA-2014-101392,2014-12-07,2014-12-13,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.3599853515625,7,0.0,199.32638549804688,2297200.8558493257,229.85800038516368
8092,CA-2015-127502,2015-12-10,2015-12-14,Standard Class,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.760000228881836,2,0.0,2.9376001358032227,2297200.8558493257,229.85800038516368
8093,CA-2017-143658,2017-11-08,2017-11-13,Second Class,SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035,East,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9000015258789,5,0.0,76.93000030517578,2297200.8558493257,229.85800038516368
8094,CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.8799991607666,3,0.0,13.372798919677734,2297200.8558493257,229.85800038516368
8095,CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.200000762939453,4,0.0,14.148000717163086,2297200.8558493257,229.85800038516368
8096,CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.960000038146973,2,0.0,6.739200115203857,2297200.8558493257,229.85800038516368
8097,CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.9499969482422,5,0.0,202.0569953918457,2297200.8558493257,229.85800038516368
8098,CA-2017-122798,2017-12-28,2018-01-01,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,0.0,83.95750045776367,2297200.8558493257,229.85800038516368
8099,CA-2017-122798,2017-12-28,2018-01-01,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,4.28000020980835,1,0.0,2.354000210762024,2297200.8558493257,229.85800038516368
8100,CA-2016-169663,2016-03-10,2016-03-13,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.850000381469727,3,0.0,21.74850034713745,2297200.8558493257,229.85800038516368
8101,CA-2016-169663,2016-03-10,2016-03-13,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.60009765625,3,0.2000000029802322,2979.870086669922,2297200.8558493257,229.85800038516368
8102,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,8.260000228881836,2,0.0,4.460400342941284,2297200.8558493257,229.85800038516368
8103,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.320068359375,7,0.2000000029802322,2638.821563720703,2297200.8558493257,229.85800038516368
8104,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79000091552734,7,0.0,75.44880104064941,2297200.8558493257,229.85800038516368
8105,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,775.72802734375,6,0.2000000029802322,717.5484275817871,2297200.8558493257,229.85800038516368
8106,CA-2017-159149,2017-02-17,2017-02-19,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.06639862060547,1,0.3199999928474426,106.09379768371582,2297200.8558493257,229.85800038516368
8107,CA-2017-159149,2017-02-17,2017-02-19,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44000244140625,6,0.2000000029802322,122.80800247192383,2297200.8558493257,229.85800038516368
8108,CA-2017-159149,2017-02-17,2017-02-19,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.33599853515625,4,0.2000000029802322,526.0031967163086,2297200.8558493257,229.85800038516368
8109,US-2017-167570,2017-12-08,2017-12-15,Standard Class,EG-13900,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,215.54400634765625,4,0.3000000119209289,274.0488052368164,2297200.8558493257,229.85800038516368
8110,CA-2017-160122,2017-11-18,2017-11-23,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.58399963378906,6,0.2000000029802322,34.739999771118164,2297200.8558493257,229.85800038516368
8111,CA-2017-160122,2017-11-18,2017-11-23,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.38600158691406,2,0.3000000119209289,152.86320114135742,2297200.8558493257,229.85800038516368
8112,CA-2016-130393,2016-12-01,2016-12-03,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.42999267578125,5,0.3000000119209289,266.17499351501465,2297200.8558493257,229.85800038516368
8113,CA-2016-130393,2016-12-01,2016-12-03,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.64799976348877,4,0.800000011920929,42.5152006149292,2297200.8558493257,229.85800038516368
8114,CA-2016-130393,2016-12-01,2016-12-03,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.24600219726562,2,0.3000000119209289,86.4638022184372,2297200.8558493257,229.85800038516368
8115,CA-2017-144820,2017-10-03,2017-10-07,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,20.63999938964844,5,0.2000000029802322,18.31799936294556,2297200.8558493257,229.85800038516368
8116,CA-2017-101014,2017-08-29,2017-09-04,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02000427246094,3,0.0,106.57440567016602,2297200.8558493257,229.85800038516368
8117,CA-2017-105543,2017-11-24,2017-11-24,Same Day,BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.290000915527344,1,0.0,25.300400733947754,2297200.8558493257,229.85800038516368
8118,US-2017-113201,2017-06-30,2017-07-05,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.9499969482422,5,0.0,104.52449798583984,2297200.8558493257,229.85800038516368
8119,US-2017-106551,2017-07-22,2017-07-27,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.343994140625,4,0.3000000119209289,601.5359954833984,2297200.8558493257,229.85800038516368
8120,CA-2016-116722,2016-11-11,2016-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.959999084472656,2,0.0,31.05039882659912,2297200.8558493257,229.85800038516368
8121,CA-2016-116722,2016-11-11,2016-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.1520080566406,3,0.2000000029802322,451.1520080566406,2297200.8558493257,229.85800038516368
8122,CA-2016-116722,2016-11-11,2016-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,31.503999710083008,11,0.2000000029802322,20.47760009765625,2297200.8558493257,229.85800038516368
8123,CA-2014-138128,2014-12-09,2014-12-15,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.67200088500977,3,0.2000000029802322,21.087000846862797,2297200.8558493257,229.85800038516368
8124,CA-2014-138128,2014-12-09,2014-12-15,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1079.9759521484375,4,0.4000000059604645,953.9787521362305,2297200.8558493257,229.85800038516368
8125,US-2017-150070,2017-09-07,2017-09-12,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.5679931640625,2,0.2000000029802322,189.84239387512207,2297200.8558493257,229.85800038516368
8126,CA-2015-137064,2015-02-06,2015-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.934000015258789,3,0.800000011920929,7.921800136566162,2297200.8558493257,229.85800038516368
8127,CA-2015-137064,2015-02-06,2015-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.527999877929688,2,0.2000000029802322,14.127599716186523,2297200.8558493257,229.85800038516368
8128,CA-2015-137064,2015-02-06,2015-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.7520141601562,3,0.2000000029802322,796.5180130004883,2297200.8558493257,229.85800038516368
8129,CA-2017-157350,2017-08-26,2017-09-01,Standard Class,DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.95999908447266,5,0.6000000238418579,108.80799865722656,2297200.8558493257,229.85800038516368
8130,CA-2014-127866,2014-07-20,2014-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.93999862670898,2,0.0,26.84159851074218,2297200.8558493257,229.85800038516368
8131,CA-2014-127866,2014-07-20,2014-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.960000038146973,2,0.0,6.099599838256836,2297200.8558493257,229.85800038516368
8132,CA-2014-127866,2014-07-20,2014-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-AR-10003481,Office Supplies,Art,Newell 348,13.119999885559082,4,0.0,9.315199851989746,2297200.8558493257,229.85800038516368
8133,CA-2014-127866,2014-07-20,2014-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.4099731445312,3,0.0,374.78697204589844,2297200.8558493257,229.85800038516368
8134,CA-2015-131352,2015-10-08,2015-10-13,Standard Class,GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.77999877929688,3,0.6000000238418579,143.7405014038086,2297200.8558493257,229.85800038516368
8135,CA-2015-121776,2015-02-16,2015-02-21,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84000015258789,3,0.0,19.52519989013672,2297200.8558493257,229.85800038516368
8136,CA-2015-121776,2015-02-16,2015-02-21,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,87.70999908447266,7,0.0,46.486297607421875,2297200.8558493257,229.85800038516368
8137,CA-2016-118073,2016-08-12,2016-08-16,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.29248046875,7,0.449999988079071,817.8799743652344,2297200.8558493257,229.85800038516368
8138,CA-2014-103219,2014-11-09,2014-11-13,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52000045776367,9,0.0,35.04240036010742,2297200.8558493257,229.85800038516368
8139,CA-2016-102561,2016-07-18,2016-07-22,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,11.263999938964844,8,0.2000000029802322,9.996799945831299,2297200.8558493257,229.85800038516368
8140,CA-2016-102561,2016-07-18,2016-07-22,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,284.0799865722656,10,0.2000000029802322,259.2229862213135,2297200.8558493257,229.85800038516368
8141,CA-2016-102561,2016-07-18,2016-07-22,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,18.496000289916992,4,0.2000000029802322,11.791200160980225,2297200.8558493257,229.85800038516368
8142,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.729999542236328,3,0.0,7.512299537658691,2297200.8558493257,229.85800038516368
8143,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.5399932861328,3,0.0,136.1741943359375,2297200.8558493257,229.85800038516368
8144,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.72802734375,4,0.2000000029802322,550.7564272880554,2297200.8558493257,229.85800038516368
